CustomerKey,GeographyKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,Income,TotalChildren,Education,DateFirstPurchase
26484,298,Fernando,Patterson,Fernando Patterson,1951-10-01,S,M,"40000,00",5,High School,2021-04-28
26485,635,Jason,Bryant,Jason Bryant,1951-12-05,M,M,"40000,00",5,High School,2021-04-01
26486,338,Andrea,Cook,Andrea Cook,1957-06-30,M,F,"40000,00",5,High School,2021-04-24
26487,536,Vincent,Ma,Vincent Ma,1951-10-16,S,M,"70000,00",5,Bachelors,2021-04-16
26488,49,Julia,Rodriguez,Julia Rodriguez,1953-04-11,M,F,"40000,00",2,High School,2022-02-23
26489,300,Jordan,Collins,Jordan Collins,1952-10-08,S,M,"70000,00",2,Bachelors,2022-02-02
26490,385,Antonio,Simmons,Antonio Simmons,1963-08-19,S,M,"70000,00",2,Bachelors,2021-04-14
26491,609,Riley,Sanchez,Riley Sanchez,1953-05-18,S,F,"70000,00",2,Bachelors,2021-05-09
26492,310,Ryan,Rodriguez,Ryan Rodriguez,1952-08-24,M,M,"70000,00",2,Bachelors,2022-04-23
26493,609,Lawrence,Ramos,Lawrence Ramos,1953-03-03,M,M,"70000,00",2,Bachelors,2022-02-17
26494,312,Nicholas,White,Nicholas White,1958-02-18,M,M,"70000,00",2,Partial College,2022-10-05
26495,49,Allison,Baker,Allison Baker,1954-06-15,S,F,"40000,00",2,High School,2022-09-15
26496,70,Cassidy,Griffin,Cassidy Griffin,1954-05-08,M,F,"40000,00",2,High School,2021-05-26
26497,618,Karen,Sanchez,Karen Sanchez,1954-01-03,M,F,"60000,00",2,Partial College,2022-09-30
26498,635,Ethan,Hayes,Ethan Hayes,1954-04-25,M,M,"60000,00",2,Partial College,2022-06-18
26499,298,Renee,Ruiz,Renee Ruiz,1953-08-17,M,F,"60000,00",2,Partial College,2021-05-17
26500,300,Billy,Ruiz,Billy Ruiz,1959-03-19,M,M,"60000,00",2,Partial College,2022-09-07
26501,310,Allison,Parker,Allison Parker,1953-08-02,S,F,"60000,00",2,Partial College,2022-10-04
26502,311,Taylor,Brown,Taylor Brown,1953-10-30,S,F,"60000,00",2,Partial College,2022-09-04
26503,55,Jeremiah,Townsend,Jeremiah Townsend,1960-01-31,M,M,"40000,00",2,Partial High School,2021-06-03
26504,62,Jennifer,Robinson,Jennifer Robinson,1955-02-17,M,F,"40000,00",2,Partial High School,2021-06-14
26505,62,Jennifer,Wright,Jennifer Wright,1960-08-13,M,F,"40000,00",2,Partial High School,2022-02-04
26506,607,Ruth,Srini,Ruth Srini,1955-01-14,S,F,"60000,00",2,Partial College,2022-02-23
26507,612,Abhijit,Thakur,Abhijit Thakur,1960-01-30,M,F,"60000,00",2,Partial College,2022-06-02
26508,618,Marcus,Ross,Marcus Ross,1955-01-11,M,M,"60000,00",2,Partial College,2022-05-10
26509,642,Seth,Taylor,Seth Taylor,1954-09-02,S,M,"60000,00",2,Partial College,2021-05-19
26510,335,Jack,Scott,Jack Scott,1954-09-15,S,M,"60000,00",2,Partial College,2021-05-23
26511,385,Charles,Weisman,Charles Weisman,1955-02-04,M,M,"70000,00",5,Partial College,2021-05-21
26512,52,Christina,Cooper,Christina Cooper,1961-01-28,M,F,"40000,00",2,Partial High School,2021-06-06
26513,609,Stacy,Moreno,Stacy Moreno,1955-08-03,S,F,"60000,00",2,Partial College,2021-05-02
26514,326,Cameron,Powell,Cameron Powell,1955-10-13,M,M,"70000,00",4,Partial College,2022-06-17
26515,326,Zoe,Watson,Zoe Watson,1961-09-12,M,F,"70000,00",4,Partial College,2022-08-21
26516,329,Jill,Perry,Jill Perry,1956-03-06,M,F,"70000,00",4,Partial College,2022-07-13
26517,329,Melanie,Griffin,Melanie Griffin,1955-08-07,M,F,"70000,00",4,Partial College,2022-03-21
26518,337,Marcus,Lee,Marcus Lee,1955-12-14,S,M,"70000,00",4,Partial College,2022-10-11
26519,374,Brianna,Wood,Brianna Wood,1955-07-02,M,F,"80000,00",3,Bachelors,2022-08-26
26520,614,Chloe,Ramirez,Chloe Ramirez,1957-04-22,S,F,"60000,00",2,High School,2021-05-24
26521,633,Nathan,Taylor,Nathan Taylor,1956-11-28,M,M,"60000,00",2,High School,2021-05-07
26522,641,Logan,Thompson,Logan Thompson,1962-09-23,M,M,"60000,00",2,Partial College,2022-08-06
26523,299,Casey,Raji,Casey Raji,1962-11-12,S,F,"60000,00",2,Partial College,2022-10-18
26524,329,Anthony,Robinson,Anthony Robinson,1956-11-01,M,M,"60000,00",2,Partial College,2022-12-19
26525,383,Jeremy,Bell,Jeremy Bell,1963-04-23,S,M,"70000,00",2,High School,2022-09-16
26526,334,Blake,Coleman,Blake Coleman,1958-02-15,M,M,"70000,00",2,High School,2022-10-24
26527,43,Oscar,Hayes,Oscar Hayes,1963-09-06,M,M,"70000,00",2,Partial High School,2022-07-28
26528,614,Samuel,Garcia,Samuel Garcia,1958-11-01,S,M,"60000,00",3,High School,2022-12-29
26529,69,Jasmine,Davis,Jasmine Davis,1975-04-04,S,F,"70000,00",5,Graduate Degree,2021-07-21
26530,542,Riley,Morgan,Riley Morgan,1974-09-10,M,F,"70000,00",5,Graduate Degree,2021-05-23
26531,302,Jeremy,Reed,Jeremy Reed,1974-10-06,M,M,"70000,00",5,Graduate Degree,2022-05-23
26532,311,Angela,Barnes,Angela Barnes,1974-03-12,S,F,"80000,00",0,Bachelors,2021-05-24
26533,52,Xavier,Mitchell,Xavier Mitchell,1974-01-25,M,M,"80000,00",0,Bachelors,2021-08-29
26534,348,Fernando,Smith,Fernando Smith,1979-02-07,S,M,"90000,00",4,Bachelors,2021-05-06
26535,632,Kelly,Perry,Kelly Perry,1979-12-23,M,F,"90000,00",4,Bachelors,2022-09-09
26536,325,Katherine,Thomas,Katherine Thomas,1978-10-01,S,F,"100000,00",0,Bachelors,2021-05-10
26537,644,Wyatt,Perez,Wyatt Perez,1972-10-12,S,M,"100000,00",1,Bachelors,2021-05-18
26538,298,Warren,Black,Warren Black,1979-11-15,M,M,"110000,00",2,Graduate Degree,2021-05-19
26539,302,Faith,Hayes,Faith Hayes,1973-10-23,S,F,"130000,00",1,Graduate Degree,2021-05-12
26540,310,Jada,Sanchez,Jada Sanchez,1979-10-19,S,F,"170000,00",1,Graduate Degree,2021-05-29
26541,311,Alexis,Butler,Alexis Butler,1984-11-01,M,F,"40000,00",0,Partial College,2022-05-19
26542,607,Jamie,Torres,Jamie Torres,1983-09-22,M,M,"40000,00",0,Bachelors,2022-04-13
26543,21,Susan,Guo,Susan Guo,1952-07-20,S,F,"10000,00",2,High School,2022-02-15
26544,614,Riley,Ramirez,Riley Ramirez,1983-09-21,M,F,"30000,00",0,Partial College,2022-05-08
26545,315,Taylor,Ross,Taylor Ross,1983-07-08,M,F,"60000,00",0,Partial College,2021-05-14
26546,329,Miguel,Bennett,Miguel Bennett,1983-12-24,M,M,"60000,00",0,Partial College,2021-05-01
26547,7,Barbara,Beck,Barbara Beck,1951-11-06,S,F,"30000,00",2,Partial College,2021-06-18
26548,7,Casey,Suarez,Casey Suarez,1952-11-07,S,M,"20000,00",4,High School,2021-06-23
26549,15,Jamie,Sanz,Jamie Sanz,1959-08-12,S,M,"20000,00",2,Partial High School,2021-06-25
26550,612,Alex,Morris,Alex Morris,1983-04-27,S,M,"40000,00",0,Bachelors,2022-08-03
26551,545,Noah,Moore,Noah Moore,1983-03-20,S,M,"40000,00",0,Partial College,2022-02-13
26552,631,Judith,Turner,Judith Turner,1982-09-09,M,F,"40000,00",0,Partial College,2022-06-21
26553,634,Kayla,Powell,Kayla Powell,1982-11-07,S,F,"40000,00",0,Partial College,2022-12-14
26554,301,Michael,Garcia,Michael Garcia,1982-11-13,S,M,"60000,00",0,Partial College,2022-11-01
26555,345,Jeremy,Perry,Jeremy Perry,1982-12-11,S,M,"70000,00",0,Partial College,2022-08-15
26556,539,Jeremy,Cooper,Jeremy Cooper,1981-11-01,M,M,"60000,00",0,Partial College,2022-05-18
26557,312,Katelyn,Morgan,Katelyn Morgan,1982-01-10,S,F,"60000,00",0,Partial College,2022-05-11
26558,28,Holly,Garcia,Holly Garcia,1955-02-22,M,F,"10000,00",2,Partial High School,2022-07-09
26559,3,Marshall,Ye,Marshall Ye,1954-11-13,S,M,"10000,00",2,Partial High School,2022-05-15
26560,10,Lindsey,Shen,Lindsey Shen,1962-05-31,M,F,"20000,00",2,Partial High School,2021-06-10
26561,32,Hannah,Lewis,Hannah Lewis,1962-05-02,M,F,"20000,00",2,Partial High School,2021-06-12
26562,2,Edward,Wilson,Edward Wilson,1958-07-24,M,M,"40000,00",2,Partial College,2021-06-12
26563,40,Keith,She,Keith She,1958-07-24,M,M,"40000,00",2,Partial College,2021-06-29
26564,32,Franklin,Chen,Franklin Chen,1960-03-25,S,M,"40000,00",3,Partial High School,2023-01-28
26565,2,Gabriel,Mitchell,Gabriel Mitchell,1959-11-17,S,M,"40000,00",3,Partial High School,2022-12-31
26566,39,Crystal,Chen,Crystal Chen,1965-03-19,S,F,"40000,00",3,Partial High School,2021-06-08
26567,6,Michele,Rai,Michele Rai,1966-10-03,S,F,"80000,00",2,Partial College,2021-06-07
26568,38,Nancy,Kovar,Nancy Kovar,1966-08-07,S,F,"80000,00",2,Partial College,2021-06-15
26569,25,Michelle,Sanchez,Michelle Sanchez,1961-02-05,M,F,"80000,00",2,Partial College,2021-06-15
26570,18,Hunter,Gonzales,Hunter Gonzales,1960-11-07,M,M,"80000,00",2,Partial College,2021-06-18
26571,22,Lacey,Pal,Lacey Pal,1960-08-15,S,F,"80000,00",2,Partial College,2021-06-14
26572,66,Jessica,Russell,Jessica Russell,1981-05-18,S,F,"40000,00",0,Partial College,2021-10-31
26573,641,Samantha,Clark,Samantha Clark,1980-11-14,M,F,"40000,00",0,High School,2022-02-04
26574,300,Jordan,Allen,Jordan Allen,1981-03-25,M,M,"40000,00",0,High School,2022-11-10
26575,302,Toni,Gonzalez,Toni Gonzalez,1981-01-04,S,F,"40000,00",0,High School,2021-05-10
26576,335,Kaitlyn,Robinson,Kaitlyn Robinson,1980-07-09,M,F,"60000,00",0,Partial College,2022-05-31
26577,339,Cindy,Edwards,Cindy Edwards,1980-08-01,M,F,"60000,00",0,Partial College,2022-06-01
26578,339,Jeremy,White,Jeremy White,1981-04-23,S,M,"60000,00",0,Partial College,2022-10-28
26579,369,Hunter,Hayes,Hunter Hayes,1979-11-19,S,M,"50000,00",0,High School,2021-05-23
26580,548,Paige,Ramirez,Paige Ramirez,1980-01-14,M,F,"50000,00",0,High School,2023-01-03
26581,609,Mariah,Patterson,Mariah Patterson,1979-05-22,M,F,"60000,00",0,Partial College,2021-05-22
26582,49,Fernando,Moore,Fernando Moore,1978-08-31,M,M,"60000,00",0,Partial College,2021-11-21
26583,369,James,Patterson,James Patterson,1982-02-10,S,M,"60000,00",0,Partial College,2022-07-15
26584,644,Benjamin,Alexander,Benjamin Alexander,1981-08-23,M,M,"60000,00",0,Partial College,2022-01-29
26585,10,Alejandro,Xu,Alejandro Xu,1962-01-12,S,M,"80000,00",2,High School,2021-05-31
26586,611,Alexandra,Baker,Alexandra Baker,1982-01-09,M,F,"60000,00",0,Partial College,2022-07-16
26587,13,Mario,Johnsen,Mario Johnsen,1962-09-05,S,M,"70000,00",2,High School,2021-06-06
26588,30,Dustin,Pal,Dustin Pal,1963-03-21,M,M,"70000,00",2,High School,2021-07-09
26589,13,Julie,Tang,Julie Tang,1974-01-29,S,F,"70000,00",2,High School,2021-07-28
26590,3,Jorge,Guo,Jorge Guo,1964-05-30,M,M,"100000,00",1,Bachelors,2022-10-17
26591,34,Aimee,Chen,Aimee Chen,1969-08-01,S,F,"100000,00",1,Bachelors,2021-07-18
26592,39,Brenda,Lopez,Brenda Lopez,1975-10-31,S,F,"100000,00",1,Bachelors,2022-05-26
26593,329,Eduardo,Campbell,Eduardo Campbell,1971-09-15,S,M,"130000,00",0,Graduate Degree,2022-12-18
26594,348,Melissa,Wood,Melissa Wood,1968-08-02,M,F,"70000,00",2,Partial High School,2022-06-07
26595,623,Alyssa,Bailey,Alyssa Bailey,1962-10-03,M,F,"70000,00",2,Partial High School,2023-01-05
26596,343,Antonio,Hayes,Antonio Hayes,1969-11-30,M,M,"60000,00",4,Bachelors,2022-06-09
26597,648,Madison,Lewis,Madison Lewis,1969-07-04,S,F,"60000,00",4,Bachelors,2023-01-09
26598,642,Charles,Adams,Charles Adams,1969-08-30,S,M,"60000,00",4,Bachelors,2022-02-04
26599,385,Allison,Reed,Allison Reed,1969-07-13,M,F,"60000,00",4,Bachelors,2022-02-11
26600,355,Michelle,Gray,Michelle Gray,1970-01-19,S,F,"60000,00",4,Bachelors,2021-05-15
26601,347,Kyle,Gonzalez,Kyle Gonzalez,1975-06-21,S,M,"60000,00",4,Bachelors,2021-05-18
26602,335,Noah,Yang,Noah Yang,1969-04-02,S,M,"70000,00",4,Bachelors,2021-06-08
26603,302,Sheila,Ruiz,Sheila Ruiz,1968-09-30,S,F,"70000,00",4,Bachelors,2021-06-08
26604,359,Elizabeth,West,Elizabeth West,1974-05-07,S,F,"70000,00",0,Bachelors,2021-06-13
26605,338,Brandon,Foster,Brandon Foster,1968-08-26,S,M,"70000,00",0,Bachelors,2023-01-25
26606,633,Hannah,Harris,Hannah Harris,1974-11-29,S,F,"60000,00",3,Graduate Degree,2021-06-08
26607,299,Natalie,Powell,Natalie Powell,1969-01-07,M,F,"60000,00",3,Graduate Degree,2021-06-22
26608,300,Aaron,Nelson,Aaron Nelson,1980-01-10,S,M,"60000,00",3,Graduate Degree,2021-06-24
26609,536,Abigail,Kelly,Abigail Kelly,1978-10-05,M,F,"70000,00",1,Partial College,2021-06-17
26610,345,Mary,Perez,Mary Perez,1968-05-08,M,F,"70000,00",1,Partial College,2021-06-21
26611,311,Kayla,Henderson,Kayla Henderson,1967-10-17,M,F,"70000,00",1,Partial College,2021-06-06
26612,299,Janet,Romero,Janet Romero,1966-09-01,M,F,"40000,00",4,High School,2022-10-20
26613,302,Priscilla,Lal,Priscilla Lal,1966-12-23,M,F,"40000,00",4,High School,2023-01-19
26614,637,Richard,Robinson,Richard Robinson,1966-12-03,S,M,"40000,00",4,High School,2021-06-16
26615,60,David,Powell,David Powell,1966-10-04,M,M,"60000,00",1,Partial College,2021-11-07
26616,536,Colin,Goel,Colin Goel,1976-09-11,M,M,"40000,00",0,Bachelors,2021-06-17
26617,369,Isaiah,Peterson,Isaiah Peterson,1966-04-10,M,M,"60000,00",1,Partial College,2021-06-10
26618,368,Amanda,Morris,Amanda Morris,1965-08-17,M,F,"60000,00",1,Partial College,2021-06-03
26619,631,Thomas,Hill,Thomas Hill,1965-09-23,M,M,"60000,00",1,Partial College,2021-06-01
26620,63,Isabella,Green,Isabella Green,1978-05-17,S,F,"50000,00",0,Partial College,2020-01-27
26621,536,Sarah,Wood,Sarah Wood,1972-11-18,S,F,"50000,00",0,Partial College,2022-10-01
26622,614,Jan,Howard,Jan Howard,1973-03-04,S,F,"50000,00",0,Partial College,2021-06-12
26623,618,Alexandra,Ross,Alexandra Ross,1972-08-10,S,F,"50000,00",0,Partial College,2021-06-20
26624,637,Elizabeth,Russell,Elizabeth Russell,1972-11-02,S,F,"50000,00",0,Partial College,2021-06-26
26625,553,Lauren,Barnes,Lauren Barnes,1978-12-15,S,F,"60000,00",0,Graduate Degree,2021-06-21
26626,302,Dalton,Taylor,Dalton Taylor,1972-09-21,S,M,"60000,00",0,Graduate Degree,2021-06-05
26627,312,Jose,Alexander,Jose Alexander,1973-02-03,M,M,"60000,00",0,Graduate Degree,2021-06-24
26628,641,Lucas,Lee,Lucas Lee,1932-10-31,S,M,"40000,00",2,High School,2022-05-12
26629,53,Miranda,Price,Miranda Price,1965-08-05,M,F,"60000,00",1,Partial College,2020-02-16
26630,64,Vanessa,Powell,Vanessa Powell,1965-09-12,M,F,"60000,00",1,Partial College,2020-04-21
26631,345,Isaiah,Stewart,Isaiah Stewart,1965-08-29,M,M,"60000,00",1,Partial College,2021-06-09
26632,609,Isabella,Moore,Isabella Moore,1971-12-21,M,F,"60000,00",1,Partial College,2021-06-15
26633,338,Gabrielle,Ward,Gabrielle Ward,1966-05-08,M,F,"60000,00",1,Partial College,2021-06-01
26634,347,Devin,Walker,Devin Walker,1971-05-09,M,M,"60000,00",1,Partial College,2021-05-31
26635,326,Jasmine,Harris,Jasmine Harris,1964-11-10,M,F,"60000,00",1,Partial College,2021-06-09
26636,539,Miguel,Walker,Miguel Walker,1964-11-14,M,M,"60000,00",5,Bachelors,2022-07-26
26637,316,Thomas,Robinson,Thomas Robinson,1964-09-23,M,M,"60000,00",4,Bachelors,2023-01-02
26638,642,Olivia,Flores,Olivia Flores,1964-12-21,S,F,"70000,00",1,Graduate Degree,2021-06-10
26639,311,Riley,Diaz,Riley Diaz,1964-08-14,M,F,"70000,00",5,Graduate Degree,2022-08-04
26640,49,Eduardo,Lopez,Eduardo Lopez,1965-02-01,S,M,"70000,00",5,Graduate Degree,2020-04-28
26641,298,Arturo,Xie,Arturo Xie,1965-02-01,S,M,"80000,00",1,Graduate Degree,2021-06-05
26642,552,Gabrielle,Evans,Gabrielle Evans,1963-12-16,M,F,"80000,00",1,Partial College,2021-06-06
26643,66,Benjamin,Miller,Benjamin Miller,1964-04-11,M,M,"60000,00",3,Bachelors,2020-05-27
26644,632,Jenna,Hernandez,Jenna Hernandez,1969-04-17,S,F,"60000,00",1,Bachelors,2021-06-17
26645,311,Morgan,Richardson,Morgan Richardson,1964-02-19,S,F,"60000,00",1,Bachelors,2021-06-03
26646,348,Jordyn,Perry,Jordyn Perry,1980-10-14,S,F,"60000,00",1,Bachelors,2021-06-17
26647,368,Jasmine,Simmons,Jasmine Simmons,1969-03-24,S,F,"60000,00",1,Bachelors,2021-06-26
26648,300,Riley,Rogers,Riley Rogers,1975-04-19,S,F,"70000,00",5,Graduate Degree,2022-11-05
26649,311,Emily,Perry,Emily Perry,1975-04-03,S,F,"80000,00",5,Graduate Degree,2021-05-30
26650,336,Kevin,Collins,Kevin Collins,1963-11-25,S,M,"80000,00",5,Graduate Degree,2021-06-16
26651,39,Gregory,Nara,Gregory Nara,1986-03-14,S,M,"80000,00",4,Graduate Degree,2021-07-22
26652,36,Bruce,Moreno,Bruce Moreno,1986-03-10,M,M,"80000,00",4,Graduate Degree,2021-07-07
26653,2,Kaylee,Allen,Kaylee Allen,1986-03-10,M,F,"80000,00",4,Graduate Degree,2021-07-12
26654,32,Kathleen,Jimenez,Kathleen Jimenez,1975-01-23,M,F,"90000,00",1,Graduate Degree,2021-07-28
26655,27,Kelvin,Sharma,Kelvin Sharma,1975-02-22,M,M,"90000,00",1,Graduate Degree,2021-07-22
26656,23,Amanda,Hall,Amanda Hall,1974-08-26,M,F,"90000,00",2,Bachelors,2021-07-21
26657,39,Lucas,Hughes,Lucas Hughes,1980-03-03,S,M,"90000,00",2,Bachelors,2021-07-09
26658,32,Darryl,Liang,Darryl Liang,1974-11-30,M,M,"100000,00",1,Graduate Degree,2021-07-14
26659,24,Katrina,Yuan,Katrina Yuan,1976-02-19,M,F,"80000,00",4,Graduate Degree,2023-01-11
26660,22,Kern,Sutton,Kern Sutton,1973-08-21,M,M,"60000,00",2,Bachelors,2021-07-25
26661,14,Dawn,Zhu,Dawn Zhu,1973-10-17,S,F,"60000,00",2,Bachelors,2021-07-24
26662,40,Lori,Alvarez,Lori Alvarez,1974-03-13,S,F,"60000,00",2,Bachelors,2021-08-02
26663,30,Joanna,Serrano,Joanna Serrano,1972-12-21,S,F,"60000,00",2,Bachelors,2021-08-19
26664,8,Amy,Zhu,Amy Zhu,1973-05-20,M,F,"70000,00",5,Bachelors,2022-03-27
26665,3,Jésus,Vazquez,Jésus Vazquez,1973-04-25,S,M,"70000,00",5,Bachelors,2022-05-25
26666,31,Ashlee,Beck,Ashlee Beck,1974-09-08,S,F,"110000,00",1,Graduate Degree,2021-08-24
26667,36,Jillian,Patel,Jillian Patel,1975-05-19,S,F,"120000,00",1,Graduate Degree,2021-08-02
26668,6,Toni,Madan,Toni Madan,1972-12-21,M,F,"70000,00",5,Bachelors,2022-04-04
26669,24,Curtis,Zeng,Curtis Zeng,1972-10-31,M,M,"70000,00",5,Bachelors,2022-05-15
26670,34,Jerry,Johnsen,Jerry Johnsen,1973-04-04,M,M,"70000,00",5,Bachelors,2022-06-05
26671,26,Arthur,Patel,Arthur Patel,1973-02-24,M,M,"80000,00",5,Graduate Degree,2022-10-05
26672,12,Kelli,Sharma,Kelli Sharma,1977-08-03,M,F,"80000,00",5,Bachelors,2022-10-26
26673,40,Austin,Alexander,Austin Alexander,1971-11-01,M,M,"90000,00",0,Bachelors,2021-08-17
26674,307,Ashley,Jackson,Ashley Jackson,1959-03-15,M,F,"60000,00",3,Partial High School,2022-07-18
26675,358,Natalie,King,Natalie King,1962-09-21,M,F,"60000,00",2,High School,2022-07-19
26676,335,Emily,Jenkins,Emily Jenkins,1963-01-16,M,F,"60000,00",2,High School,2021-06-11
26677,338,William,Johnson,William Johnson,1962-05-06,M,M,"80000,00",2,Partial High School,2022-09-19
26678,54,Miranda,Hughes,Miranda Hughes,1962-05-20,S,F,"80000,00",2,Partial High School,2022-08-02
26679,635,Noah,Perry,Noah Perry,1961-06-30,M,M,"80000,00",2,Partial High School,2022-07-15
26680,627,Melissa,Powell,Melissa Powell,1967-11-09,S,F,"80000,00",2,Partial High School,2022-04-30
26681,337,Zachary,Jackson,Zachary Jackson,1961-10-01,S,M,"60000,00",2,High School,2021-06-20
26682,54,Richard,Diaz,Richard Diaz,1970-08-01,M,M,"90000,00",4,Partial College,2022-08-16
26683,68,Mariah,Simmons,Mariah Simmons,1976-01-31,S,F,"90000,00",4,Partial College,2020-05-04
26684,299,Dustin,Andersen,Dustin Andersen,1971-05-22,M,M,"110000,00",2,Bachelors,2021-06-12
26685,345,Noah,Baker,Noah Baker,1981-12-15,S,M,"130000,00",1,Graduate Degree,2022-10-12
26686,50,Christian,Washington,Christian Washington,1975-04-12,M,M,"80000,00",4,Bachelors,2022-10-20
26687,609,Marshall,Xu,Marshall Xu,1970-04-09,M,M,"80000,00",4,Partial College,2022-07-02
26688,611,Brittney,Xu,Brittney Xu,1975-03-22,M,F,"80000,00",4,Partial College,2022-03-30
26689,299,Arthur,Gill,Arthur Gill,1969-11-16,S,M,"110000,00",3,Bachelors,2022-08-05
26690,301,Alexia,Bennett,Alexia Bennett,1970-03-11,M,F,"110000,00",3,Bachelors,2022-05-26
26691,301,Tina,Suri,Tina Suri,1970-06-05,S,F,"110000,00",4,Bachelors,2022-02-19
26692,60,Isabella,Brown,Isabella Brown,1972-11-10,M,F,"70000,00",3,Partial College,2020-06-07
26693,68,Charles,Perez,Charles Perez,1967-10-13,M,M,"70000,00",3,Partial College,2022-03-03
26694,609,Aaron,Hughes,Aaron Hughes,1961-12-18,S,M,"80000,00",3,Partial College,2021-07-16
26695,336,Jocelyn,Diaz,Jocelyn Diaz,1962-03-14,M,F,"80000,00",3,Partial College,2021-07-04
26696,609,Robyn,Suarez,Robyn Suarez,1961-04-13,S,F,"80000,00",2,Partial High School,2022-04-28
26697,300,Manuel,Arun,Manuel Arun,1985-01-06,M,M,"100000,00",0,Partial College,2022-05-02
26698,329,Brooke,Rivera,Brooke Rivera,1969-04-02,M,F,"120000,00",4,Partial College,2021-07-26
26699,49,Joan,Coleman,Joan Coleman,1973-10-06,S,F,"80000,00",5,Partial College,2022-04-30
26700,50,Sydney,Ramirez,Sydney Ramirez,1973-11-29,S,F,"80000,00",5,Partial College,2022-04-26
26701,63,Katherine,Hill,Katherine Hill,1973-03-07,M,F,"80000,00",5,Partial College,2022-04-02
26702,609,Cynthia,Arun,Cynthia Arun,1973-03-31,M,F,"90000,00",5,Partial College,2022-06-23
26703,546,Wyatt,Miller,Wyatt Miller,1968-02-17,M,M,"100000,00",1,Partial College,2021-07-15
26704,300,Frank,Alvarez,Frank Alvarez,1973-09-07,S,M,"110000,00",1,Bachelors,2022-11-12
26705,361,Eric,Jenkins,Eric Jenkins,1973-02-17,S,M,"150000,00",1,Partial College,2021-07-13
26706,68,Bailey,Mitchell,Bailey Mitchell,1966-07-16,M,F,"70000,00",5,Partial College,2022-03-13
26707,300,Sydney,Brooks,Sydney Brooks,1977-10-20,M,F,"110000,00",1,Bachelors,2022-07-19
26708,307,Katherine,Washington,Katherine Washington,1967-05-19,S,F,"110000,00",1,Partial College,2021-06-30
26709,331,Mary,King,Mary King,1961-01-08,S,F,"80000,00",2,Partial High School,2022-10-10
26710,361,Jan,Green,Jan Green,1961-05-24,M,F,"60000,00",2,High School,2021-07-16
26711,301,Mya,Bryant,Mya Bryant,1961-01-21,S,F,"60000,00",2,High School,2021-07-11
26712,359,Ashley,Wilson,Ashley Wilson,1965-03-02,S,F,"70000,00",2,Partial High School,2022-07-31
26713,312,Stephanie,Edwards,Stephanie Edwards,1959-09-23,M,F,"70000,00",2,Partial High School,2022-06-05
26714,607,Angela,Long,Angela Long,1959-08-22,S,F,"70000,00",2,Partial High School,2022-05-18
26715,348,Gabriella,Bell,Gabriella Bell,1959-12-11,M,F,"70000,00",2,Partial High School,2022-10-09
26716,59,Megan,Smith,Megan Smith,1941-05-19,M,F,"30000,00",4,High School,2022-11-28
26717,536,David,Simpson,David Simpson,1946-02-23,M,M,"40000,00",3,Partial College,2021-07-07
26718,337,Richard,Flores,Richard Flores,1947-05-10,M,M,"100000,00",2,Graduate Degree,2021-07-08
26719,536,Tamara,Li,Tamara Li,1965-08-24,S,F,"80000,00",5,Partial College,2022-07-17
26720,637,Seth,Watson,Seth Watson,1965-11-04,M,M,"100000,00",0,Partial College,2022-08-08
26721,299,Paula,Jimenez,Paula Jimenez,1966-03-20,S,F,"100000,00",0,Partial College,2022-08-14
26722,315,Alexandra,McDonald,Alexandra McDonald,1971-10-05,M,F,"110000,00",4,Partial College,2022-03-02
26723,372,Devin,Kelly,Devin Kelly,1971-08-29,S,M,"170000,00",1,Bachelors,2021-07-25
26724,548,Sydney,Edwards,Sydney Edwards,1960-03-21,S,F,"60000,00",2,Partial High School,2021-07-19
26725,633,Alexis,Smith,Alexis Smith,1959-11-03,M,F,"60000,00",2,Partial High School,2021-07-18
26726,614,Danielle,Rivera,Danielle Rivera,1959-10-12,S,F,"60000,00",2,Partial High School,2021-07-20
26727,545,Jose,Clark,Jose Clark,1959-12-14,M,M,"70000,00",3,High School,2021-07-13
